polaris-1  | 2026-07-08 01:57:18,742 WARN  [org.apa.pol.ser.tas.FileCleanupTaskHandler] [,] [,,,] () file=s3://bucket123/test/orders-63c06aa8ca9341d48802a3278558d6e7/data/part_id=836/20260708_014806_00854_yxnpm-ef16b283-6cc5-4529-bb3c-dbfc396d57ce.parquet tableIdentifier=test.orders baseFile=s3://bucket123/test/orders-63c06aa8ca9341d48802a3278558d6e7/metadata/a0048d4c-cbda-4a6f-8a30-f640f5883790-m1.avro Exception caught deleting data file
polaris-1  | 2026-07-08 01:57:18,742 WARN  [org.apa.pol.ser.tas.FileCleanupTaskHandler] [,] [,,,] () file=s3://bucket123/test/orders-63c06aa8ca9341d48802a3278558d6e7/data/part_id=836/20260708_014806_00854_yxnpm-ef16b283-6cc5-4529-bb3c-dbfc396d57ce.parquet attempt=2 error=software.amazon.awssdk.core.exception.SdkClientException: Unable to execute HTTP request: Timeout waiting for connection from pool (SDK Attempt Count: 3) Error encountered attempting to delete file
polaris-1  | 2026-07-08 01:57:18,742 WARN  [org.apa.pol.ser.tas.FileCleanupTaskHandler] [,] [,,,] () file=s3://bucket123/test/orders-63c06aa8ca9341d48802a3278558d6e7/data/part_id=651/20260708_014659_00660_yxnpm-5447f108-fd49-4ea6-80d9-cf5680df67fb.parquet tableIdentifier=test.orders baseFile=s3://bucket123/test/orders-63c06aa8ca9341d48802a3278558d6e7/metadata/a0048d4c-cbda-4a6f-8a30-f640f5883790-m1.avro Exception caught deleting data file
polaris-1  | 2026-07-08 01:57:18,742 WARN  [org.apa.pol.ser.tas.FileCleanupTaskHandler] [,] [,,,] () file=s3://bucket123/test/orders-63c06aa8ca9341d48802a3278558d6e7/data/part_id=651/20260708_014659_00660_yxnpm-5447f108-fd49-4ea6-80d9-cf5680df67fb.parquet attempt=2 error=java.lang.RuntimeException: software.amazon.awssdk.core.exception.SdkClientException: Unable to execute HTTP request: Timeout waiting for connection from pool (SDK Attempt Count: 1) Error encountered attempting to delete file
polaris-1  | 2026-07-08 01:57:18,742 WARN  [org.apa.pol.ser.tas.FileCleanupTaskHandler] [,] [,,,] () file=s3://bucket123/test/orders-63c06aa8ca9341d48802a3278558d6e7/data/part_id=784/20260708_014747_00794_yxnpm-da5d8363-af7b-4562-a781-c6797258c249.parquet tableIdentifier=test.orders baseFile=s3://bucket123/test/orders-63c06aa8ca9341d48802a3278558d6e7/metadata/a0048d4c-cbda-4a6f-8a30-f640f5883790-m1.avro Exception caught deleting data file
polaris-1  | 2026-07-08 01:57:18,742 WARN  [org.apa.pol.ser.tas.FileCleanupTaskHandler] [,] [,,,] () file=s3://bucket123/test/orders-63c06aa8ca9341d48802a3278558d6e7/data/part_id=784/20260708_014747_00794_yxnpm-da5d8363-af7b-4562-a781-c6797258c249.parquet attempt=2 error=java.lang.RuntimeException: software.amazon.awssdk.core.exception.SdkClientException: Unable to execute HTTP request: Timeout waiting for connection from pool (SDK Attempt Count: 2) Error encountered attempting to delete file
polaris-1  | 2026-07-08 01:57:18,742 WARN  [org.apa.pol.ser.tas.FileCleanupTaskHandler] [,] [,,,] () file=s3://bucket123/test/orders-63c06aa8ca9341d48802a3278558d6e7/data/part_id=702/20260708_014717_00711_yxnpm-216ec296-5a41-456f-93da-af8d4924e5a6.parquet tableIdentifier=test.orders baseFile=s3://bucket123/test/orders-63c06aa8ca9341d48802a3278558d6e7/metadata/a0048d4c-cbda-4a6f-8a30-f640f5883790-m1.avro Exception caught deleting data file
polaris-1  | 2026-07-08 01:57:18,742 WARN  [org.apa.pol.ser.tas.FileCleanupTaskHandler] [,] [,,,] () file=s3://bucket123/test/orders-63c06aa8ca9341d48802a3278558d6e7/data/part_id=702/20260708_014717_00711_yxnpm-216ec296-5a41-456f-93da-af8d4924e5a6.parquet attempt=2 error=software.amazon.awssdk.core.exception.SdkClientException: Unable to execute HTTP request: Timeout waiting for connection from pool (SDK Attempt Count: 1) Error encountered attempting to delete file
polaris-1  | 2026-07-08 01:57:18,742 WARN  [org.apa.pol.ser.tas.FileCleanupTaskHandler] [,] [,,,] () file=s3://bucket123/test/orders-63c06aa8ca9341d48802a3278558d6e7/data/part_id=649/20260708_014658_00658_yxnpm-01e0fa27-d5f8-4a80-b464-6dd7214f077f.parquet tableIdentifier=test.orders baseFile=s3://bucket123/test/orders-63c06aa8ca9341d48802a3278558d6e7/metadata/a0048d4c-cbda-4a6f-8a30-f640f5883790-m1.avro Exception caught deleting data file
polaris-1  | 2026-07-08 01:57:18,742 WARN  [org.apa.pol.ser.tas.FileCleanupTaskHandler] [,] [,,,] () file=s3://bucket123/test/orders-63c06aa8ca9341d48802a3278558d6e7/data/part_id=649/20260708_014658_00658_yxnpm-01e0fa27-d5f8-4a80-b464-6dd7214f077f.parquet attempt=2 error=java.lang.RuntimeException: software.amazon.awssdk.core.exception.SdkClientException: Unable to execute HTTP request: Timeout waiting for connection from pool (SDK Attempt Count: 1) Error encountered attempting to delete file
polaris-1  | 2026-07-08 01:57:18,742 WARN  [org.apa.pol.ser.tas.FileCleanupTaskHandler] [,] [,,,] () file=s3://bucket123/test/orders-63c06aa8ca9341d48802a3278558d6e7/data/part_id=705/20260708_014718_00714_yxnpm-8f9cfb54-a3e2-4ae7-a52f-1d94b77d7be4.parquet tableIdentifier=test.orders baseFile=s3://bucket123/test/orders-63c06aa8ca9341d48802a3278558d6e7/metadata/a0048d4c-cbda-4a6f-8a30-f640f5883790-m1.avro Exception caught deleting data file
polaris-1  | 2026-07-08 01:57:18,743 WARN  [org.apa.pol.ser.tas.FileCleanupTaskHandler] [,] [,,,] () file=s3://bucket123/test/orders-63c06aa8ca9341d48802a3278558d6e7/data/part_id=705/20260708_014718_00714_yxnpm-8f9cfb54-a3e2-4ae7-a52f-1d94b77d7be4.parquet attempt=2 error=software.amazon.awssdk.core.exception.SdkClientException: Unable to execute HTTP request: Timeout waiting for connection from pool (SDK Attempt Count: 1) Error encountered attempting to delete file
polaris-1  | 2026-07-08 01:57:18,743 WARN  [org.apa.pol.ser.tas.FileCleanupTaskHandler] [,] [,,,] () file=s3://bucket123/test/orders-63c06aa8ca9341d48802a3278558d6e7/data/part_id=648/20260708_014658_00657_yxnpm-73052779-7407-47cf-9589-9153c464dadc.parquet tableIdentifier=test.orders baseFile=s3://bucket123/test/orders-63c06aa8ca9341d48802a3278558d6e7/metadata/a0048d4c-cbda-4a6f-8a30-f640f5883790-m1.avro Exception caught deleting data file
polaris-1  | 2026-07-08 01:57:18,743 WARN  [org.apa.pol.ser.tas.FileCleanupTaskHandler] [,] [,,,] () file=s3://bucket123/test/orders-63c06aa8ca9341d48802a3278558d6e7/data/part_id=648/20260708_014658_00657_yxnpm-73052779-7407-47cf-9589-9153c464dadc.parquet attempt=2 error=java.lang.RuntimeException: software.amazon.awssdk.core.exception.SdkClientException: Unable to execute HTTP request: Timeout waiting for connection from pool (SDK Attempt Count: 1) Error encountered attempting to delete file
polaris-1  | 2026-07-08 01:57:18,743 WARN  [org.apa.pol.ser.tas.FileCleanupTaskHandler] [,] [,,,] () file=s3://bucket123/test/orders-63c06aa8ca9341d48802a3278558d6e7/data/part_id=695/20260708_014714_00704_yxnpm-ee773c12-287a-4d4b-ae3c-fb0bf0bed916.parquet tableIdentifier=test.orders baseFile=s3://bucket123/test/orders-63c06aa8ca9341d48802a3278558d6e7/metadata/a0048d4c-cbda-4a6f-8a30-f640f5883790-m1.avro Exception caught deleting data file
polaris-1  | 2026-07-08 01:57:18,743 WARN  [org.apa.pol.ser.tas.FileCleanupTaskHandler] [,] [,,,] () file=s3://bucket123/test/orders-63c06aa8ca9341d48802a3278558d6e7/data/part_id=695/20260708_014714_00704_yxnpm-ee773c12-287a-4d4b-ae3c-fb0bf0bed916.parquet attempt=2 error=software.amazon.awssdk.core.exception.SdkClientException: Unable to execute HTTP request: Timeout waiting for connection from pool (SDK Attempt Count: 1) Error encountered attempting to delete file
polaris-1  | 2026-07-08 01:57:18,743 WARN  [org.apa.pol.ser.tas.FileCleanupTaskHandler] [,] [,,,] () file=s3://bucket123/test/orders-63c06aa8ca9341d48802a3278558d6e7/data/part_id=790/20260708_014749_00800_yxnpm-2071407f-27ba-4695-8c67-33b32da93252.parquet tableIdentifier=test.orders baseFile=s3://bucket123/test/orders-63c06aa8ca9341d48802a3278558d6e7/metadata/a0048d4c-cbda-4a6f-8a30-f640f5883790-m1.avro Exception caught deleting data file
polaris-1  | 2026-07-08 01:57:18,743 WARN  [org.apa.pol.ser.tas.FileCleanupTaskHandler] [,] [,,,] () file=s3://bucket123/test/orders-63c06aa8ca9341d48802a3278558d6e7/data/part_id=790/20260708_014749_00800_yxnpm-2071407f-27ba-4695-8c67-33b32da93252.parquet attempt=2 error=software.amazon.awssdk.core.exception.SdkClientException: Unable to execute HTTP request: Timeout waiting for connection from pool (SDK Attempt Count: 1) Error encountered attempting to delete file
